lat,long,nombre_act,nom_estab,raz_social,per_ocu,tipo_vial,nom_vial,edificio,edificio_e,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,AGEB_int,geohash5km,tipoUniEco,fecha_alta
25.28211592,-100.0183765,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",CAFE LAZARILLOS,,0 a 5 personas,CALLE,BENITO JUAREZ,,,COLONIA,CENTRO,,,,67350,19,NuevoLeon,4,Allende,1,Ciudad de Allende                                                                                             ,131,20,1.90E+12,9u2zu,Fijo,2019-11
25.70241168,-100.4597254,Servicios de preparación de otros alimentos para consumo inmediato,VENTA DE ELOTES SIN NOMBRE,,0 a 5 personas,CALLE,SAN JOSE ACATEMPA,,,COLONIA,SAN GILBERTO,,,,66368,19,NuevoLeon,48,Santa Catarina,1,Ciudad Santa Catarina                                                                                         ,1223,14,1.90E+12,9u8d1,Fijo,2019-11
25.80584828,-100.2940662,Restaurantes con servicio de preparación de tacos y tortas,TORTAS EL RUBIO,,0 a 5 personas,CARRETERA,CARRETERA A COLOMBIA,,,COLONIA,UNION DE AGROPECUARIOS LAZARO CARDENAS,,,,66053,19,NuevoLeon,21,General Escobedo,1,Ciudad General Escobedo                                                                                       ,791,2,1.90E+12,9u8dv,Semifijo,2019-11
25.68983287,-100.2536985,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,BETY-S,,0 a 5 personas,AVENIDA,MIGUEL ALEMAN,,,COLONIA,LIBERTAD,,,,67130,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,181,13,1.90E+12,9u8dn,Fijo,2019-11
25.74225559,-100.3848471,Restaurantes con servicio de preparación de antojitos,TOSTADAS EL TOSTON,,6 a 10 personas,AVENIDA,ADOLFO RUIZ CORTINES,,,COLONIA,VALLE DE LAS CUMBRES,,,,64347,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,4074,19,1.90E+12,9u8d7,Fijo,2014-12
25.73861801,-100.3818863,Restaurantes con servicio de preparación de tacos y tortas,TACOS MOZZA,,0 a 5 personas,CALLE,SEGURIDAD SOCIAL,,,COLONIA,VALLE INFONAVIT SECT 1,,,,64350,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,3470,7,1.90E+12,9u8d7,Fijo,2019-11
25.79901703,-100.3128741,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",POLLOS ASADOS ESCOBEDO,,0 a 5 personas,AVENIDA,BENITO JUAREZ,,,COLONIA,LAS ENCINAS,,,,66050,19,NuevoLeon,21,General Escobedo,1,Ciudad General Escobedo                                                                                       ,429,25,1.90E+12,9u8dv,Semifijo,2010-07
25.65941794,-100.27436,Restaurantes con servicio de preparación de tacos y tortas,TACOS DE GUISOS,,0 a 5 personas,CALLE,PROLONGACION JOSE ALVARADO,,,COLONIA,LADRIÑERA,,,,64830,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,445A,2,190390001445A,9u89y,Fijo,2019-11
25.77563629,-100.1152789,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,URBAN T1,AEROCOMIDAS SA DE CV,11 a 30 personas,CARRETERA,MIGUEL ALEMAN KILOMETRO 24,,,AEROPUERTO,INTERNACIONAL DE MONTERREY,AEROPUERTO,AEROPUERTO DE MONTERREY,SN,66600,19,NuevoLeon,6,Apodaca,411,Aeropuerto Internacional de Monterrey                                                                         ,634,11,1.90E+12,9u8f9,Fijo,2014-12
25.7881515,-100.2368607,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",JASSI BURGER,,0 a 5 personas,AVENIDA,GALAXIA,,,RESIDENCIAL,LOS EBANOS NORTE 2 SECTOR,,,,66612,19,NuevoLeon,6,Apodaca,1,Ciudad Apodaca                                                                                                ,169A,26,190060001169A,9u8dx,Fijo,2014-12
25.70485671,-100.2446813,Servicios de preparación de otros alimentos para consumo inmediato,CLUB DE NUTRICION,,0 a 5 personas,CALLE,TIERRA BLANCA,,,COLONIA,LA LUZ,,,,67120,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,88,16,1.90E+12,9u8dn,Fijo,2019-11
25.66544725,-100.1027988,Servicios de preparación de otros alimentos para consumo inmediato,SNACK EL PELON,,0 a 5 personas,CALLE,VISTA DEL CIELO,,,COLONIA,VISTAS DEL RIO,,,,67250,19,NuevoLeon,31,Juárez,1,Ciudad Benito Juárez                                                                                          ,1669,1,1.90E+12,9u8f4,Semifijo,2019-11
25.62481679,-100.2970253,Restaurantes con servicio de preparación de tacos y tortas,TACOS SIN NOMBRE,,0 a 5 personas,CALLE,PLAN DE CASA MATA,,,COLONIA,LA REPUBLICA,,,,64900,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,2256,11,1.90E+12,9u89v,Fijo,2014-12
25.70696604,-100.3145378,Hoteles con otros servicios integrados,HOTEL CRYSTAL,,0 a 5 personas,AVENIDA,ALFONSO REYES,,,COLONIA,REGINA,,,,64290,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,781,2,1.90E+12,9u8dj,Fijo,2010-07
25.70647367,-99.23680344,Restaurantes que preparan otro tipo de alimentos para llevar,COMIDAS CASERAS,,0 a 5 personas,CALLE,MIGUEL HIDALGO Y COSTILLA,,,COLONIA,CENTRO,,,,67050,19,NuevoLeon,13,China,1,China                                                                                                         ,573,12,1.90E+12,9u96j,Fijo,2010-07
25.68626413,-100.2101526,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",JUGOS Y LICUADOS,,0 a 5 personas,AVENIDA,SAN RAFAEL DE LOS LERMA,,,COLONIA,VALLE HERMOSO,,,,67160,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,393,10,1.90E+12,9u8dp,Fijo,2010-07
25.6361942,-100.2825788,"Bares, cantinas y similares",MERENDERO TINO,COMEDOR TURISTICO DE SANTIAGO SA DE CV,0 a 5 personas,AVENIDA,EUGENIO GARZA SADA,CENTRO Y PLAZA COMERCIAL,PISO 1,COLONIA,CONTRY,CENTRO Y PLAZA COMERCIAL,PLAZA LA SILLA,3755,64860,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,2190,9,1.90E+12,9u89y,Fijo,2019-11
25.19020927,-99.83558353,Restaurantes con servicio de preparación de tacos y tortas,TORTAS Y RASPADOS CONCHITA,,6 a 10 personas,CALLE,CUAUHTEMOC,,,BARRIO,DEL MAESTRO,,,,67510,19,NuevoLeon,38,Montemorelos,1,Montemorelos                                                                                                  ,341,19,1.90E+12,9u3p2,Fijo,2010-07
25.93833985,-100.363016,Servicios de preparación de alimentos para ocasiones especiales,VILLA REAL EVENTOS,,0 a 5 personas,CALLE,VICTOR HUGO,,,COLONIA,EL CARMEN CENTRO,,,,66550,19,NuevoLeon,10,El Carmen,1,Carmen                                                                                                        ,54,3,1.90E+12,9u8es,Fijo,2019-11
25.68043468,-100.2503344,Servicios de preparación de alimentos para ocasiones especiales,XILES EVENTOS,,0 a 5 personas,CALLE,SEGUNDA AVENIDA,,,COLONIA,CENTRO,,,,67100,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,317,2,1.90E+12,9u8dn,Fijo,2019-11
25.68323812,-100.2143162,Restaurantes con servicio de preparación de tacos y tortas,LEIRUZ,,0 a 5 personas,AVENIDA,ADOLFO LOPEZ MATEOS,,,COLONIA,INFONAVIT LA JOYA,,,,67160,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,1387,54,1.90E+12,9u8dp,Semifijo,2019-11
25.74502202,-100.3009639,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",KIOSKO SNACKS SORIANA SAN NICOLAS,KIOSKO SNACKS SA DE CV,0 a 5 personas,AVENIDA,UNIVERSIDAD,,,COLONIA,EL ROBLE,,,,66450,19,NuevoLeon,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,184,9,1.90E+12,9u8dm,Fijo,2010-07
24.85777531,-99.55767258,Restaurantes con servicio de preparación de tacos y tortas,TAQUERIA TACOS EL GORDO,,0 a 5 personas,CALLE,VENUSTIANO CARRANZA,,,COLONIA,VILLEGAS,,,,67740,19,NuevoLeon,33,Linares,1,Linares                                                                                                       ,650,13,1.90E+12,9u3jq,Fijo,2019-11
25.73171509,-100.2713088,Restaurantes con servicio de preparación de tacos y tortas,TACOS CHAGO,,0 a 5 personas,AVENIDA,ROBERTO ESPINOZA VAZQUEZ,,,COLONIA,PEDREGAL DE SANTO DOMINGO,,,,66444,19,NuevoLeon,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,1055,31,1.90E+12,9u8dq,Fijo,2019-11
25.81894837,-100.1078635,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",VENTA DE HAMBURGUESAS CHUY BURGER,,0 a 5 personas,CALLE,SALTILLO,,,COLONIA,COLINAS DEL AEROPUERTO,,,,66655,19,NuevoLeon,41,Pesquería,337,Colinas del Aeropuerto                                                                                        ,205,28,1.90E+12,9u8fc,Fijo,2019-11
25.6480325,-100.3391388,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",PETER PIPER PIZZA,LA PLATAFORMA DEL SABOR SA DE CV,11 a 30 personas,AVENIDA,BATALLÓN SAN PATRICIO,,,COLONIA,REAL SAN AGUSTIN,,,,66278,19,NuevoLeon,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,399,23,1.90E+12,9u89u,Fijo,2016-10
25.74004827,-100.3866915,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,CHILAQUILES,,0 a 5 personas,AVENIDA,CERRO DE LAS MITRAS,,,COLONIA,VALLE DE LAS CUMBRES,,,,64347,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,4074,33,1.90E+12,9u8d7,Fijo,2019-11
25.68083676,-100.348032,Restaurantes que preparan otro tipo de alimentos para llevar,PUBLI NINE ROCHA,PUBLI NINE ROCHA SA DE CV,101 a 250 personas,CALLE,JOEL ROCHA,,,COLONIA,CHEPEVERA,,,,NA,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,1633,17,1.90E+12,9u8dh,Fijo,2021-05
25.71862936,-100.2174711,Restaurantes con servicio de preparación de tacos y tortas,TINAJA EXPRES,JAYSA ALIMENTOS SA DE CV,0 a 5 personas,AVENIDA,CARRETERA MIGUEL ALEMAN,PASEO LA FE,PISO 2,COLONIA,MIGUEL ALEMAN,CENTRO Y PLAZA COMERCIAL,PLAZA PASEO LA FE,FC05,66470,19,NuevoLeon,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,790,1,1.90E+12,9u8dr,Fijo,2019-11
25.64806335,-100.3379783,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,CHILIS PLAZA FIESTA SAN AGUSTÍN,,51 a 100 personas,AVENIDA,BATALLÓN SAN PATRICIO,,,COLONIA,REAL SAN AGUSTIN,,,,66220,19,NuevoLeon,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,399,23,1.90E+12,9u89u,Fijo,2010-07
25.78010387,-100.2821688,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,ZITLA Y ZACATELA,ZITLA Y ZACATELA DE MEXICO SA DE CV,11 a 30 personas,AVENIDA,BENITO JUAREZ,CENTRO Y PLAZA COMERCIAL,PISO 1,COLONIA,VALLE DEL CANADA,CENTRO Y PLAZA COMERCIAL,PLAZA NIA,301,66054,19,NuevoLeon,21,General Escobedo,1,Ciudad General Escobedo                                                                                       ,1817,14,1.90E+12,9u8dw,Fijo,2016-01
25.66592326,-100.127895,Restaurantes con servicio de preparación de antojitos,GORDITAS DE GUISOS SIN NOMBRE,,0 a 5 personas,AVENIDA,COLINAS DEL SOL,,,COLONIA,COLINAS DEL SOL,,,,67190,19,NuevoLeon,31,Juárez,1,Ciudad Benito Juárez                                                                                          ,389,6,1.90E+12,9u8f1,Semifijo,2019-11
25.66336197,-100.0937289,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",HAMBURGUESAS LAS GUERAS,,6 a 10 personas,CALLE,VISTA DEL RIO GRIJALVA,,,COLONIA,VISTA DEL RIO,,,,67250,19,NuevoLeon,31,Juárez,1,Ciudad Benito Juárez                                                                                          ,1175,16,1.90E+12,9u8cf,Fijo,2019-11
25.29798122,-100.0296656,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",POLLO GOLON,,0 a 5 personas,AVENIDA,DOCTOR RAMON FLORES A.,,,COLONIA,VALLE LOS DURAZNOS,,,,67350,19,NuevoLeon,4,Allende,1,Ciudad de Allende                                                                                             ,343,16,1.90E+12,9u2zg,Fijo,2014-12
25.66178554,-100.2243166,Restaurantes con servicio de preparación de antojitos,VENTA DE TACOS ESTILO SIBERIA,,0 a 5 personas,AVENIDA,FIDEL VELAZQUEZ,,,COLONIA,AGUA NUEVA,,,,67178,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,1565,32,1.90E+12,9u89z,Fijo,2014-12
25.65996313,-100.2330693,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",COOPERATIVA ESCOLAR,,0 a 5 personas,CALLE,CERRO DE LA SILLA,,,COLONIA,CERRO DE LASILLA,,,,67170,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,783,10,1.90E+12,9u89z,Fijo,2010-07
25.67810376,-100.4657222,Restaurantes con servicio de preparación de tacos y tortas,TACOS ALAN,,6 a 10 personas,AVENIDA,JOSE MARIA MORELOS Y PAVON,,,COLONIA,SANTA CATARINA CENTRO,,,,66350,19,NuevoLeon,48,Santa Catarina,1,Ciudad Santa Catarina                                                                                         ,210,6,1.90E+12,9u8d1,Fijo,2019-11
19.95755511,-99.844703,Restaurantes con servicio de preparaciÛn de tacos y tortas,TAQUERIA RINCON DE ACAMBAY,,0 a 5 personas,CALLE,ALDAMA,,,COLONIA,CENTRO,,,,50300,15,EDOMEX,1,Acambay de RuÌz CastaÒeda,1,Villa de Acambay de RuÌz CastaÒeda                                                                            ,127,9,1.50E+12,9g8cx,Fijo,2019-11
25.7226604,-100.2402687,Servicios de preparación de otros alimentos para consumo inmediato,TAMALES VEGANOS,,0 a 5 personas,AVENIDA,FUNDIDORES,,,FRACCIONAMIENTO,ESTANCIA MINERA 1 SECTOR,,,,66476,19,NuevoLeon,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,1163,26,1.90E+12,9u8dq,Fijo,2019-11
25.79544629,-100.3758916,Restaurantes con servicio de preparación de tacos y tortas,TACOS Y TOSTADAS TIPO SIBERIA SIN NOMBRE,,0 a 5 personas,CALLE,LOMA ALTA,,,COLONIA,COLINAS DEL TOPOCHICO,,,,66065,19,NuevoLeon,21,General Escobedo,1,Ciudad General Escobedo                                                                                       ,518,37,1.90E+12,9u8de,Fijo,2014-12
25.72375449,-100.3432265,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,RESTAURANTE SIN NOMBRE,OPERADORA PACAAR SA DE CV,0 a 5 personas,CALLE,ZACATEPEC,,,COLONIA,VALLE MORELOS,,,,64180,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,512,24,1.90E+12,9u8dk,Fijo,2014-12
25.59032291,-99.98245959,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",POLLOS Y CARN POLLOS ASADOS VICKY,POLLOS ASADOS VICKY ,0 a 5 personas,CALLE,IGNACIO COMONFORT,,,FRACCIONAMIENTO,ARBOLEDAS,,,,67484,19,NuevoLeon,9,Cadereyta Jiménez,1,Cadereyta Jiménez                                                                                             ,034A,9,190090001034A,9u8cs,Fijo,2019-11
25.79845432,-100.5738884,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",MR. POLLOS TOVIS,,0 a 5 personas,CALLE,TITANIO,,,FRACCIONAMIENTO,PASEO DE LAS MINAS,,,,66003,19,NuevoLeon,18,García,1,García                                                                                                        ,531,16,1.90E+12,9u86z,Fijo,2019-11
26.09065266,-99.61308274,Restaurantes con servicio de preparación de tacos y tortas,TAQUERIA MORALES,,0 a 5 personas,CALLE,JOSE MARIA MORELOS,,,COLONIA,CENTRO,,,,65900,19,NuevoLeon,11,Cerralvo,1,Ciudad Cerralvo                                                                                               ,016A,10,190110001016A,9u9hm,Fijo,2019-11
25.68842342,-100.3457295,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",CAFETERIA TOSK,,0 a 5 personas,CALLE,REFORMA,,,COLONIA,MITRAS CENTRO,,,,64460,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,1169,24,1.90E+12,9u8dh,Fijo,2019-11
25.67799635,-100.2980869,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",SNAK,,0 a 5 personas,CALLE,SANTIAGO TAPIA,,,COLONIA,ZONA CENTRO,,,,64000,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,1563,31,1.90E+12,9u8dj,Fijo,2019-11
25.78067235,-100.3189292,Restaurantes con servicio de preparación de tacos y tortas,TAQUERIA ESCOBEDO,,0 a 5 personas,AVENIDA,LICENCIADO RAUL SALINAS LOZANO,,,COLONIA,INFONAVIT FELIPE CARRILLO PUERTO,,,,66057,19,NuevoLeon,21,General Escobedo,1,Ciudad General Escobedo                                                                                       ,471,14,1.90E+12,9u8dt,Fijo,2010-07
25.66933458,-100.3407691,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,PAPALOTE GRIL,ALIMENTOS LOS MANANTIALES SA DE CV,31 a 50 personas,AVENIDA,CONSTITUCION,,,COLONIA,OBISPADO,,,,64060,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,4159,25,1.90E+12,9u8dh,Fijo,2010-07
25.80703865,-100.3286013,Restaurantes con servicio de preparación de tacos y tortas,TAQUERIA LAS PALMITAS,,6 a 10 personas,CALLE,HECTOR AYALA VILLARREAL,,,COLONIA,JARDINES DE ESCOBEDO II,,,,66050,19,NuevoLeon,21,General Escobedo,1,Ciudad General Escobedo                                                                                       ,040A,46,190210001040A,9u8du,Fijo,2014-12
25.66347466,-100.1874318,Restaurantes con servicio de preparación de tacos y tortas,TACOS Y GORDITAS TRES CAMINOS,,0 a 5 personas,AVENIDA,DE LA PRIMAVERA,,,COLONIA,TRES CAMINOS,,,,67190,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,1620,15,1.90E+12,9u8cb,Semifijo,2019-11
25.7413512,-100.3427606,Restaurantes con servicio de preparación de tacos y tortas,TAQUERIA MARY,,0 a 5 personas,AVENIDA,RODRIGO GOMEZ,,,COLONIA,CARMEN SERDAN,,,,64258,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,3432,32,1.90E+12,9u8dk,Fijo,2019-11
24.85921555,-99.56846965,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",GALERIE LOUIS CAFETERIA,,0 a 5 personas,CALLE,JOSE MARIA MORELOS,,,COLONIA,LINARES CENTRO,,,,67700,19,NuevoLeon,33,Linares,1,Linares                                                                                                       ,631,3,1.90E+12,9u3jq,Fijo,2014-12
25.76364118,-100.3218714,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",COOPERATIVA ESCUELA SECUNDARIA TECNICA 57 EMILIO PORTES GIL,,0 a 5 personas,CALLE,CALLE DEL ADOQUIN,,,COLONIA,ELMIRADOR,,,,66422,19,NuevoLeon,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,177A,1,190460001177A,9u8dt,Fijo,2014-12
25.72209765,-100.1866139,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",QUEENS PIZZA,,0 a 5 personas,AVENIDA,ACAPULCO,,,COLONIA,LOMAS DE SAN MIGUEL,,,,67113,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,1832,3,1.90E+12,9u8f2,Fijo,2019-11
25.65814538,-100.3435343,Servicios de preparación de otros alimentos para consumo inmediato,EL PAN Y LA SAL,,6 a 10 personas,AVENIDA,LAZARO CARDENAS,,,COLONIA,DEL VALLE SECTOR ORIENTE,,,,66260,19,NuevoLeon,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,100,25,1.90E+12,9u89u,Fijo,2019-11
25.78171406,-100.1814284,Servicios de preparación de otros alimentos para consumo inmediato,SNACK Y COPIAS MARIN,,0 a 5 personas,CALLE,ELIAS FLORES,,,COLONIA,MODERNO APODACA,,,,66600,19,NuevoLeon,6,Apodaca,1,Ciudad Apodaca                                                                                                ,102,24,1.90E+12,9u8f8,Fijo,2019-11
25.7945809,-100.3443487,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",DISFRUTA JUGUERIA,,0 a 5 personas,AVENIDA,UNION,,,COLONIA,FRACCIONAMIENTO SANTA LUZ,,,,66070,19,NuevoLeon,21,General Escobedo,1,Ciudad General Escobedo                                                                                       ,1709,4,1.90E+12,9u8ds,Fijo,2019-11
